timestamp,experiment_id,model,cycle,prompt,temperature,top_p,top_k,response,total_duration_ms,load_duration_ms,eval_duration_ms,prompt_eval_count,eval_count,tokens_per_second,response_chars,quality_score,notes
2026-06-02T16:45:46.242295,exp_a,gemma3:4b,11,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imitan la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programadas",3226.62,200.81,2960.03,33,137,46.28,563,7.6,
2026-06-02T16:45:50.013662,exp_a,gemma3:4b,12,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explíci",3765.56,196.74,3481.29,33,145,41.65,582,7.54,
2026-06-02T16:45:53.519192,exp_a,gemma3:4b,13,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí te va una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explícit",3501.23,230.67,3179.79,33,138,43.4,549,7.59,
2026-06-02T16:45:57.031992,exp_a,gemma3:4b,14,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí tienes una explicación en menos de 100 palabras de las diferencias entre IA, Machine Learning e IA Generativa:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que pe",3504.62,190.81,3244.05,33,150,46.24,622,7.5,
2026-06-02T16:46:00.151304,exp_a,gemma3:4b,15,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí te lo explico:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de datos sin ser programadas explícitamente.
*   **IA Generativa** es un s",3113.38,204.27,2841.4,33,131,46.1,518,7.67,
2026-06-02T16:46:03.777256,exp_a,gemma3:4b,16,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que se enfoca en permitir que las máquinas aprendan de los datos sin",3619.27,195.15,3351.03,33,154,45.96,625,7.48,
2026-06-02T16:46:07.137458,exp_a,gemma3:4b,17,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explíci",3353.7,193.17,3091.73,33,143,46.25,573,7.6,
2026-06-02T16:46:10.496625,exp_a,gemma3:4b,18,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imitan la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin programación ex",3353.22,196.74,3089.12,33,137,44.35,561,7.6,
2026-06-02T16:46:14.356610,exp_a,gemma3:4b,19,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan realizar tareas que normalmente requieren inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas ap",3855.64,232.47,3528.58,33,146,41.38,624,7.63,
2026-06-02T16:46:17.683328,exp_a,gemma3:4b,20,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser prog",3320.72,204.03,3048.89,33,140,45.92,574,7.59,
2026-06-02T16:46:21.060844,exp_a,gemma3:4b,21,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programadas",3370.83,195.55,3106.87,33,143,46.03,578,7.56,
2026-06-02T16:46:25.208519,exp_a,gemma3:4b,22,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí tienes una explicación en menos de 100 palabras de las diferencias entre IA, Machine Learning y IA Generativa:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máq",4131.58,236.47,3790.34,33,156,41.16,640,7.5,
2026-06-02T16:46:29.185015,exp_a,gemma3:4b,23,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que se centra en permitir que las máquinas aprendan de los da",3971.62,242.55,3631.08,33,149,41.03,604,7.48,
2026-06-02T16:46:32.977858,exp_a,gemma3:4b,24,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser prog",3788.98,241.4,3451.64,33,141,40.85,574,7.59,
2026-06-02T16:46:37.222683,exp_a,gemma3:4b,25,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que se centra en permitir que las máquinas aprendan de los da",4232.93,269.05,3850.88,33,156,40.51,643,7.48,
2026-06-02T16:46:41.307563,exp_a,gemma3:4b,26,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programadas",4078.57,249.87,3729.36,33,151,40.49,615,7.53,
2026-06-02T16:46:44.565697,exp_a,gemma3:4b,27,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí te explico la diferencia en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto amplio de crear máquinas que simulen la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explícitamen",3251.6,194.99,2990.47,33,137,45.81,559,7.61,
2026-06-02T16:46:47.950032,exp_a,gemma3:4b,28,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programadas",3377.55,189.31,3120.29,33,144,46.15,587,7.58,
2026-06-02T16:46:51.270073,exp_a,gemma3:4b,29,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí te lo explico en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explícitamente.
",3313.57,199.46,3047.9,33,141,46.26,560,7.66,
2026-06-02T16:46:54.611461,exp_a,gemma3:4b,30,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten el pensamiento humano.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programadas ",3335.3,197.78,3070.16,33,141,45.93,575,7.59,
2026-06-02T16:46:58.124128,exp_a,gemma3:4b,31,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas ",3505.8,201.07,3234.26,33,149,46.07,594,7.53,
2026-06-02T16:47:01.441476,exp_a,gemma3:4b,32,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin programación explícita.",3311.06,194.46,3049.34,33,141,46.24,569,7.61,
2026-06-02T16:47:04.951037,exp_a,gemma3:4b,33,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí te explico la diferencia en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imitan la inteligencia humana.
*   **Machine Learning (ML)** es una *forma* de lograr la IA. Se trata de entrenar a las máquinas para aprender de los dato",3502.63,193.53,3235.54,33,148,45.74,580,8.1,
2026-06-02T16:47:08.412604,exp_a,gemma3:4b,34,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que se centra en permitir que las máquinas aprendan de los da",3454.89,197.7,3187.55,33,146,45.8,603,7.5,
2026-06-02T16:47:11.913590,exp_a,gemma3:4b,35,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programadas",3494.22,194.28,3230.16,33,149,46.13,600,7.5,
2026-06-02T16:47:15.164501,exp_a,gemma3:4b,36,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí te lo explico en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto amplio de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explícitamente.
*",3244.2,197.09,2981.43,33,138,46.29,537,7.63,
2026-06-02T16:47:18.565468,exp_a,gemma3:4b,37,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas ",3394.92,203.84,3121.11,33,144,46.14,575,7.62,
2026-06-02T16:47:21.986359,exp_a,gemma3:4b,38,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí te lo explico en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explícitamente.
",3414.39,192.29,3153.6,33,145,45.98,565,7.62,
2026-06-02T16:47:25.274792,exp_a,gemma3:4b,39,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser explícitamente prog",3281.79,192.16,3020.42,33,139,46.02,563,7.62,
2026-06-02T16:47:28.849748,exp_a,gemma3:4b,40,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí tienes una explicación en menos de 100 palabras de la diferencia entre IA, Machine Learning y IA Generativa:

*   **Inteligencia Artificial (IA)** es el concepto amplio de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las",3567.88,198.73,3299.15,33,153,46.38,624,7.54,
2026-06-02T16:47:32.141418,exp_a,gemma3:4b,41,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explíci",3285.55,201.03,3017.95,33,140,46.39,560,7.62,
2026-06-02T16:47:35.656199,exp_a,gemma3:4b,42,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto amplio de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que se enfoca en permitir que las máquinas aprendan de los dat",3508.8,202.18,3237.06,33,150,46.34,609,7.55,
2026-06-02T16:47:39.167302,exp_a,gemma3:4b,43,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser prog",3504.33,195.62,3238.99,33,150,46.31,609,7.52,
2026-06-02T16:47:42.484372,exp_a,gemma3:4b,44,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es una *técnica* para lograr la IA, donde las máquinas aprenden de datos sin ser programadas ex",3310.88,196.66,3047.95,33,141,46.26,562,7.69,
2026-06-02T16:47:46.517434,exp_a,gemma3:4b,45,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que se centra en permitir que las máquinas aprendan de los da",4022.61,204.5,3722.81,33,154,41.37,629,7.48,
2026-06-02T16:47:50.505480,exp_a,gemma3:4b,46,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí tienes una explicación en menos de 100 palabras de las diferencias entre IA, Machine Learning e IA Generativa:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a ",3981.94,228.19,3653.02,33,152,41.61,633,7.57,
2026-06-02T16:47:54.320862,exp_a,gemma3:4b,47,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser prog",3810.89,226.32,3489.28,33,144,41.27,585,7.59,
2026-06-02T16:47:58.098844,exp_a,gemma3:4b,48,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser prog",3763.24,222.63,3454.93,33,142,41.1,580,7.57,
2026-06-02T16:48:02.052086,exp_a,gemma3:4b,49,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imitan la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin programación ex",3944.15,232.53,3610.6,33,147,40.71,598,7.51,
2026-06-02T16:48:05.620895,exp_a,gemma3:4b,50,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin programación ex",3562.96,298.9,3186.99,33,141,44.24,573,7.55,
2026-06-02T16:48:09.119092,exp_a,gemma3:4b,51,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten el pensamiento humano.
*   **Machine Learning (ML)** es un subconjunto de la IA que se enfoca en permitir que las máquinas aprendan de los datos sin ",3492.0,196.17,3225.71,33,149,46.19,612,7.54,
2026-06-02T16:48:13.047088,exp_a,gemma3:4b,52,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imitan la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que se centra en permitir que las máquinas aprendan de los datos sin",3921.78,202.79,3635.87,33,158,43.46,635,7.41,
2026-06-02T16:48:17.013322,exp_a,gemma3:4b,53,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí tienes una explicación en menos de 100 palabras de la diferencia entre estos conceptos:

*   **Inteligencia Artificial (IA):** Es el concepto general de crear máquinas que puedan realizar tareas que normalmente requieren inteligencia humana.
*   **Machine Learning (ML):** Es un subconjunto de l",3954.38,225.96,3628.67,33,149,41.06,638,7.57,
2026-06-02T16:48:20.798844,exp_a,gemma3:4b,54,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Aquí te va una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de datos sin ser programadas explícitamente.
*  ",3780.79,232.16,3457.23,33,142,41.07,570,7.55,
2026-06-02T16:48:24.355288,exp_a,gemma3:4b,55,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas ",3547.47,249.44,3214.85,33,137,42.61,556,7.59,
2026-06-02T16:48:27.705114,exp_a,gemma3:4b,56,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que puedan imitar la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas ",3343.59,200.3,3075.26,33,142,46.17,571,7.62,
2026-06-02T16:48:31.118050,exp_a,gemma3:4b,57,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programadas",3406.54,201.24,3135.65,33,145,46.24,582,7.5,
2026-06-02T16:48:34.556885,exp_a,gemma3:4b,58,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explíci",3432.12,195.22,3167.89,33,147,46.4,577,7.56,
2026-06-02T16:48:38.038789,exp_a,gemma3:4b,59,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí tienes una explicación en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten la inteligencia humana.
*   **Machine Learning (ML)** es un *tipo* de IA que permite a las máquinas aprender de los datos sin ser programadas explíci",3475.78,197.4,3209.5,33,149,46.42,591,7.53,
2026-06-02T16:48:41.484865,exp_a,gemma3:4b,60,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.7,0.9,40,"Claro, aquí te explico la diferencia en menos de 100 palabras:

*   **Inteligencia Artificial (IA)** es el concepto general de crear máquinas que imiten el pensamiento humano.
*   **Machine Learning (ML)** es un subconjunto de la IA que permite a las máquinas aprender de los datos sin ser programada",3439.65,199.38,3171.77,33,147,46.35,588,7.52,
