timestamp,experiment_id,model,cycle,prompt,temperature,top_p,top_k,response,total_duration_ms,load_duration_ms,eval_duration_ms,prompt_eval_count,eval_count,tokens_per_second,response_chars,quality_score,notes
2026-06-02T17:07:17.210561,exp_b_temperature_temp=0.1,phi4-mini:latest,17,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) se refiere al conjunto de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML), es una rama del campo de la IA donde el sistema aprende y mejora su rendimiento con base en dato",2556.76,103.61,2369.06,25,115,48.54,611,8.22,
2026-06-02T17:07:19.582509,exp_b_temperature_temp=0.1,phi4-mini:latest,18,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

El Aprendizaje Automático (Machine Learning o ML), una rama del IA, se refiere a algoritmos que aprenden y mejoran su rendimiento mediant",2364.77,100.29,2185.64,25,107,48.96,570,8.37,
2026-06-02T17:07:22.134140,exp_b_temperature_temp=0.1,phi4-mini:latest,19,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que pueden realizar tareas típicas del cerebro humano como el razonamiento y aprender con experiencia.

El **Machine Learning** es una rama de la IA donde los algoritmos aprenden de datos para hacer predicciones o tomar decisiones sin ser exp",2545.17,104.47,2356.63,25,115,48.8,594,8.12,
2026-06-02T17:07:25.941697,exp_b_temperature_temp=0.1,phi4-mini:latest,20,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere al conjunto de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos.

El **Machine Learning** es una rama del campo de la IA donde los algoritmos aprenden y mejoran su rendimiento con el tiempo, basándose en dato",3795.1,103.09,3580.02,25,174,48.6,893,8.37,
2026-06-02T17:07:28.407296,exp_b_temperature_temp=0.1,phi4-mini:latest,21,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,La Inteligencia Artificial (IA) es el conjunto general de sistemas capaces de realizar tareas que normalmente requieren inteligencia humana. El Aprendizaje Automático (Machine Learning o ML) es un subconjunto del IA donde los algoritmos aprenden a partir de datos para tomar decisiones sin ser explíc,2456.68,100.82,2277.58,25,111,48.74,595,8.51,
2026-06-02T17:07:30.756815,exp_b_temperature_temp=0.1,phi4-mini:latest,22,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

Machine Learning (ML), una rama del aprendizaje automático dentro de la IA, se refiere a algoritmos que aprenden y mejoran su rendimiento",2341.87,101.77,2163.05,25,105,48.54,550,8.36,
2026-06-02T17:07:33.547517,exp_b_temperature_temp=0.1,phi4-mini:latest,23,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que pueden realizar tareas típicas del razonamiento humano, como el aprendizaje y la resolución de problemas.

El **Machine Learning** es una subcampo de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento en tareas espec",2783.09,101.24,2590.81,25,126,48.63,661,8.0,
2026-06-02T17:07:36.079029,exp_b_temperature_temp=0.1,phi4-mini:latest,24,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) se refiere al conjunto de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML), es una rama del campo de la IA donde el sistema aprende y mejora su rendimiento con base en dato",2523.06,97.61,2343.87,25,114,48.64,590,8.33,
2026-06-02T17:07:38.682246,exp_b_temperature_temp=0.1,phi4-mini:latest,25,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que realizan tareas típicas del intelecto humano como el razonamiento y el aprendizaje. El **Machine Learning** es una rama de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento con el tiempo, sin ser explícitamente prog",2594.5,107.09,2405.02,25,118,49.06,575,8.26,
2026-06-02T17:07:41.160326,exp_b_temperature_temp=0.1,phi4-mini:latest,26,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que realizan tareas típicas del intelecto humano: razonamiento, aprendizaje y percepción. El **Machine Learning** es una subrama de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento con el tiempo sin ser explícitamente ",2471.13,104.62,2286.35,25,112,48.99,542,8.69,
2026-06-02T17:07:43.691744,exp_b_temperature_temp=0.1,phi4-mini:latest,27,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,La Inteligencia Artificial (IA) es el conjunto general de sistemas capaces de realizar tareas que normalmente requieren inteligencia humana. El Aprendizaje Automático (Machine Learning o ML) es un subconjunto del IA donde los algoritmos aprenden a partir de datos para tomar decisiones sin ser explíc,2523.03,103.46,2337.83,25,111,47.48,595,8.51,
2026-06-02T17:07:46.535942,exp_b_temperature_temp=0.1,phi4-mini:latest,28,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

Machine Learning (ML), una rama del aprendizaje automático dentro de la IA, se refiere al proceso mediante el cual los algoritmos aprende",2837.35,103.2,2642.36,25,126,47.68,676,8.25,
2026-06-02T17:07:49.031894,exp_b_temperature_temp=0.1,phi4-mini:latest,29,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) se refiere al conjunto de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML), es un subconjunto del IA donde las máquinas aprenden y mejoran su rendimiento con la experiencia",2488.66,103.36,2305.49,25,112,48.58,614,8.18,
2026-06-02T17:07:51.569263,exp_b_temperature_temp=0.1,phi4-mini:latest,30,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que realizan tareas típicas del intelecto humano como el razonamiento y el aprendizaje.

El **Machine Learning** es una subrama de la IA donde los algoritmos aprenden automáticamente de datos sin ser explícitamente programados, mejorando su r",2526.67,99.43,2346.56,25,115,49.01,591,8.24,
2026-06-02T17:07:54.207418,exp_b_temperature_temp=0.1,phi4-mini:latest,31,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

Machine Learning (ML), una rama del aprendizaje automático dentro de la IA, se centra en desarrollar algoritmos para permitir a las máqui",2630.73,101.3,2445.76,25,120,49.06,650,8.25,
2026-06-02T17:07:57.142413,exp_b_temperature_temp=0.1,phi4-mini:latest,32,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas capaces de realizar tareas que normalmente requieren inteligencia humana, como el reconocimiento de voz o lenguaje natural.

El **Machine Learning** es una subrama de la IA donde los algoritmos aprenden y mejoran su rendimiento con la experie",2927.48,103.83,2733.15,25,134,49.03,708,8.14,
2026-06-02T17:08:00.457749,exp_b_temperature_temp=0.1,phi4-mini:latest,33,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el conjunto general de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos.

El Aprendizaje Automático (Machine Learning - ML), una rama del campo de la IA, se refiere al proceso mediante el cual un sistema aprende con dato",3306.23,105.87,3096.17,25,149,48.12,799,8.17,
2026-06-02T17:08:03.106278,exp_b_temperature_temp=0.1,phi4-mini:latest,34,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que pueden realizar tareas típicas del razonamiento humano, como el aprendizaje y la resolución de problemas.

El **Machine Learning** es una subrama de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento con el tiempo si",2641.26,98.98,2456.32,25,119,48.45,592,8.55,
2026-06-02T17:08:06.702841,exp_b_temperature_temp=0.1,phi4-mini:latest,35,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el conjunto general de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML), una rama del campo de la IA, se refiere al proceso mediante el cual las máquinas aprenden y mejo",3589.65,103.69,3379.87,25,164,48.52,886,7.85,
2026-06-02T17:08:09.548218,exp_b_temperature_temp=0.1,phi4-mini:latest,36,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

El Aprendizaje Automático (Machine Learning - ML), una rama del IA, se refiere a algoritmos que aprenden y mejoran su rendimiento sin ser",2838.2,105.34,2646.16,25,130,49.13,706,8.3,
2026-06-02T17:08:11.614734,exp_b_temperature_temp=0.1,phi4-mini:latest,37,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) se refiere a sistemas que pueden realizar tareas típicamente humanas como el aprendizaje, razonamiento y percepción. El Aprendizaje Automático es un subcampo del IA donde los algoritmos aprenden de datos para tomar decisiones o ejecutar tareas sin instrucciones explíc",2059.31,105.95,1884.76,25,93,49.34,481,8.26,
2026-06-02T17:08:15.156234,exp_b_temperature_temp=0.1,phi4-mini:latest,38,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el conjunto general de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML), una rama del campo de la IA, se refiere al proceso mediante el cual un sistema aprende con datos",3533.7,104.89,3325.4,25,163,49.02,872,7.87,
2026-06-02T17:08:18.132190,exp_b_temperature_temp=0.1,phi4-mini:latest,39,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas capaces de realizar tareas que normalmente requieren inteligencia humana, como el razonamiento y aprender del entorno.

El **Machine Learning** es una subrama de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento en tare",2968.83,103.05,2773.42,25,135,48.68,715,7.87,
2026-06-02T17:08:20.739611,exp_b_temperature_temp=0.1,phi4-mini:latest,40,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas capaces de realizar tareas que normalmente requieren inteligencia humana, como el razonamiento y aprender.

El **Machine Learning** es un subconjunto del campo de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento en una",2599.7,101.74,2409.3,25,117,48.56,616,8.2,
2026-06-02T17:08:23.779431,exp_b_temperature_temp=0.1,phi4-mini:latest,41,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el conjunto general de sistemas capaces de realizar tareas que normalmente requieren inteligencia humana, como reconocer voz o lenguaje natural.

Machine Learning (ML), una rama del aprendizaje automático dentro de la IA, se refiere a algoritmos que aprenden y mejo",3030.41,104.74,2831.46,25,136,48.03,736,8.41,
2026-06-02T17:08:26.737791,exp_b_temperature_temp=0.1,phi4-mini:latest,42,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que realizan tareas típicas del intelecto humano como el razonamiento y el aprendizaje.

El **Machine Learning** es una rama de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento en tareas específicas sin ser explícitame",2951.4,101.92,2758.14,25,135,48.95,697,8.3,
2026-06-02T17:08:29.531906,exp_b_temperature_temp=0.1,phi4-mini:latest,43,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

Machine Learning (ML), una rama del aprendizaje automático dentro de la IA, se refiere al proceso mediante el cual los algoritmos aprende",2785.8,103.22,2594.49,25,125,48.18,676,8.22,
2026-06-02T17:08:32.784509,exp_b_temperature_temp=0.1,phi4-mini:latest,44,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,La Inteligencia Artificial (IA) se refiere al conjunto de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático es un subcampo del IA donde el sistema aprende y mejora su rendimiento con base en datos sin ser explícitamente programad,3238.08,104.36,3030.61,25,147,48.51,780,7.67,
2026-06-02T17:08:35.451711,exp_b_temperature_temp=0.1,phi4-mini:latest,45,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

El Aprendizaje Automático (Machine Learning o ML), una rama del IA, se refiere al proceso mediante el cual los algoritmos aprenden a part",2659.37,102.09,2461.5,25,118,47.94,611,8.31,
2026-06-02T17:08:39.448268,exp_b_temperature_temp=0.1,phi4-mini:latest,46,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,La Inteligencia Artificial (IA) es el conjunto general de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML) es un subconjunto del IA donde las máquinas aprenden y mejoran su rendimiento con la experiencia ,3989.04,107.36,3765.47,25,183,48.6,959,7.94,
2026-06-02T17:08:43.292022,exp_b_temperature_temp=0.1,phi4-mini:latest,47,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el conjunto general de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML), una rama del campo de la IA, se refiere al proceso mediante el cual un sistema aprende de datos ",3831.0,102.43,3613.71,25,171,47.32,884,7.86,
2026-06-02T17:08:45.468276,exp_b_temperature_temp=0.1,phi4-mini:latest,48,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas capaces de realizar tareas típicamente humanas como aprender y razonar. El Aprendizaje Automático (Machine Learning o ML), una rama del IA, implica a los algoritmos aprendiendo de datos para mejorar su rendimiento sin codific",2167.78,101.28,1994.64,25,98,49.13,494,8.39,
2026-06-02T17:08:48.236006,exp_b_temperature_temp=0.1,phi4-mini:latest,49,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas capaces de realizar tareas que normalmente requieren inteligencia humana, como el razonamiento y el aprendizaje.

El **Machine Learning** es una subcampo de la IA donde los algoritmos aprenden de datos para tomar decisiones o ejecutar tareas ",2760.4,105.55,2569.96,25,126,49.03,670,8.18,
2026-06-02T17:08:51.142017,exp_b_temperature_temp=0.1,phi4-mini:latest,50,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas capaces de realizar tareas que normalmente requieren inteligencia humana, como el razonamiento y el aprendizaje.

El **Machine Learning** es una rama del campo de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento en tar",2898.15,102.4,2707.37,25,133,49.13,700,8.11,
2026-06-02T17:08:54.093573,exp_b_temperature_temp=0.1,phi4-mini:latest,51,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas capaces de realizar tareas que normalmente requieren inteligencia humana, como el razonamiento y el aprendizaje.

El **Machine Learning** es una subcampo de la IA donde los algoritmos aprenden de datos para mejorar su rendimiento en tareas es",2943.53,102.53,2750.84,25,135,49.08,727,8.13,
2026-06-02T17:08:56.363820,exp_b_temperature_temp=0.1,phi4-mini:latest,52,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) se refiere a sistemas que realizan tareas típicas de seres humanos como el razonamiento y aprender con experiencia. El Aprendizaje Automático es un subcampo de la IA donde los algoritmos aprenden de datos para tomar decisiones sin ser explícitamente programados, mejor",2261.58,108.44,2079.24,25,102,49.06,541,8.31,
2026-06-02T17:08:58.720280,exp_b_temperature_temp=0.1,phi4-mini:latest,53,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

Machine Learning (ML), una rama del aprendizaje automático dentro de la IA, se refiere a algoritmos que aprenden y mejoran su rendimiento",2349.21,99.18,2169.99,25,105,48.39,569,8.7,
2026-06-02T17:09:02.580927,exp_b_temperature_temp=0.1,phi4-mini:latest,54,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

El Aprendizaje Automático (Machine Learning o ML), una rama del IA, se refiere al proceso mediante el cual los algoritmos aprenden a part",3852.54,99.53,3639.31,25,177,48.64,942,7.92,
2026-06-02T17:09:05.332711,exp_b_temperature_temp=0.1,phi4-mini:latest,55,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

El Aprendizaje Automático (Machine Learning - ML), una rama del IA, se centra en crear modelos para hacer predicciones o tomar decisiones",2744.04,104.91,2553.26,25,125,48.96,684,8.62,
2026-06-02T17:09:08.330850,exp_b_temperature_temp=0.1,phi4-mini:latest,56,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La **Inteligencia Artificial (IA)** se refiere a sistemas que realizan tareas típicas del intelecto humano como el razonamiento y el aprendizaje.

El **Machine Learning** es una rama de la IA donde los algoritmos aprenden automáticamente de datos sin ser explícitamente programados, mejorando su rend",2990.57,105.26,2793.02,25,137,49.05,720,8.61,
2026-06-02T17:09:10.771409,exp_b_temperature_temp=0.1,phi4-mini:latest,57,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,La Inteligencia Artificial (IA) es el conjunto general de tecnologías que permiten a las máquinas simular comportamientos inteligentes como los humanos. El Aprendizaje Automático (Machine Learning o ML) es un subconjunto del IA donde las máquinas aprenden y mejoran su rendimiento con la experiencia ,2433.38,101.6,2253.83,25,111,49.25,601,8.5,
2026-06-02T17:09:14.212868,exp_b_temperature_temp=0.1,phi4-mini:latest,58,"Explica en menos de 100 palabras la diferencia entre Inteligencia Artificial, Ma",0.1,0.75,40,"La Inteligencia Artificial (IA) es el campo general que trata con sistemas inteligentes capaces de realizar tareas que normalmente requieren inteligencia humana.

El Aprendizaje Automático (Machine Learning o ML), una rama del IA, se refiere a algoritmos que aprenden y mejoran su rendimiento mediant",3434.27,102.77,3229.24,25,158,48.93,842,7.95,
